id,Calories from animal protein (FAO (2017)),Calories from plant protein (FAO (2017)),Calories from fat (FAO (2017)),Calories from carbohydrates (FAO (2017)),calories total,Year,Country_id
6898,86.2,100.72,650.34,1158.74,1996,1965,152
6899,81.92,95.56,665.1,1138.42,1981,1966,152
6900,76,102.8,677.79,1182.41,2039,1967,152
6901,77.88,107.04,690.03,1227.05,2102,1968,152
6902,76.72,108.88,750.6,1221.8,2158,1969,152
6903,84.48,106.88,812.88,1217.76,2222,1970,152
6904,93.16,108.96,838.08,1212.8,2253,1971,152
6905,91.04,109.2,802.62,1249.14,2252,1972,152
6906,78.84,114.32,835.83,1252.01,2281,1973,152
6907,81.84,115.36,868.5,1273.3,2339,1974,152
6908,96.8,123.8,845.73,1335.67,2402,1975,152
6909,99.04,127.56,826.38,1394.02,2447,1976,152
6910,119.68,117.32,890.01,1332.99,2460,1977,152
6911,109.48,118.72,862.47,1351.33,2442,1978,152
6912,125.16,118.56,897.57,1328.71,2470,1979,152
6913,118.32,118.04,846.18,1348.46,2431,1980,152
6914,132.16,117.24,880.83,1365.77,2496,1981,152
6915,132.72,123.64,880.83,1375.81,2513,1982,152
6916,109.84,127.84,846.09,1417.23,2501,1983,152
6917,123.68,124.96,869.13,1360.23,2478,1984,152
6918,164,125.12,1011.96,1388.92,2690,1985,152
6919,136.4,122.12,947.16,1373.32,2579,1986,152
6920,164.28,121.08,1013.58,1368.06,2667,1987,152
6921,156.56,125.52,1013.31,1401.61,2697,1988,152
6922,162.64,120,1013.58,1327.78,2624,1989,152
6923,161.92,116.92,1043.55,1257.61,2580,1990,152
6924,163.08,110.32,1012.5,1285.1,2571,1991,152
6925,170.2,105.28,1017.54,1148.98,2442,1992,152
6926,172.04,91.92,1024.38,1055.66,2344,1993,152
6927,165.6,99.76,963.81,1167.83,2397,1994,152
6928,160.32,102.48,968.94,1233.26,2465,1995,152
6929,174.84,99.24,1048.77,1180.15,2503,1996,152
6930,147.12,110.4,1036.8,1258.68,2553,1997,152
6931,165.6,106.84,1094.22,1247.34,2614,1998,152
6932,175.08,113.76,1076.49,1342.67,2708,1999,152
6933,183.4,120.4,1120.32,1347.88,2772,2000,152
6934,189.56,119.6,1180.53,1331.31,2821,2001,152
6935,184.48,124.72,1142.55,1365.25,2817,2002,152
6936,186.84,126.64,1159.02,1357.5,2830,2003,152
6937,172.96,130.96,1173.78,1404.3,2882,2004,152
6938,188.84,125.16,1217.88,1362.12,2894,2005,152
6939,176.52,126.48,1178.37,1378.63,2860,2006,152
6940,184.32,127.4,1163.34,1375.94,2851,2007,152
6941,191.16,128.08,1218.33,1376.43,2914,2008,152
6942,190.08,127.08,1198.44,1365.4,2881,2009,152
6943,198.08,128.72,1240.2,1344,2911,2010,152
6944,194.16,133.04,1202.58,1353.22,2883,2011,152
6945,221.4,128.48,1264.41,1347.71,2962,2012,152
6946,214.64,127.48,1273.41,1344.47,2960,2013,152
6947,28.36,171.96,629.91,1434.77,2265,1961,153
6948,27.52,160.8,652.77,1383.91,2225,1962,153
6949,26.8,171.76,656.1,1377.34,2232,1963,153
6950,32.28,155.96,679.86,1420.9,2289,1964,153
6951,32.84,161.52,691.83,1372.81,2259,1965,153
6952,53.6,154.6,637.92,1381.88,2228,1966,153
6953,49.96,164.56,560.34,1445.14,2220,1967,153
6954,42.48,167.52,548.1,1435.9,2194,1968,153
6955,39.48,152.52,614.34,1333.66,2140,1969,153
6956,42.44,141.88,595.89,1335.79,2116,1970,153
6957,39.64,141,580.14,1319.22,2080,1971,153
6958,32.96,141.48,576.27,1298.29,2049,1972,153
6959,28.92,138.84,565.47,1313.77,2047,1973,153
6960,21.48,126.36,560.52,1171.64,1880,1974,153
6961,22.32,116.88,584.73,1108.07,1832,1975,153
6962,23.64,132.4,542.52,1229.44,1928,1976,153
6963,27.68,141.32,581.49,1306.51,2057,1977,153
6964,29.68,142.8,574.74,1307.78,2055,1978,153
6965,37.2,134.92,580.5,1251.38,2004,1979,153
6966,44.44,135.64,593.73,1283.19,2057,1980,153
6967,42.6,141.32,591.48,1275.6,2051,1981,153
6968,63,127.84,641.07,1194.09,2026,1982,153
6969,78.64,133.68,667.17,1201.51,2081,1983,153
6970,64.68,135.4,656.19,1243.73,2100,1984,153
6971,68.6,125.72,681.21,1201.47,2077,1985,153
6972,51.4,117.24,620.73,1145.63,1935,1986,153
6973,56.8,116.56,618.21,1126.43,1918,1987,153
6974,64.36,120.44,707.67,1093.53,1986,1988,153
6975,63.24,140.44,700.11,1240.21,2144,1989,153
6976,57.76,146.2,701.1,1308.94,2214,1990,153
6977,50.68,153.8,634.95,1388.57,2228,1991,153
6978,46.4,157.72,568.35,1412.53,2185,1992,153
6979,45.84,155.52,561.69,1429.95,2193,1993,153
6980,55.92,148.72,553.14,1471.22,2229,1994,153
6981,58.52,139.16,530.01,1381.31,2109,1995,153
6982,59.76,143.64,517.41,1446.19,2167,1996,153
6983,50.24,143.6,510.39,1482.77,2187,1997,153
6984,46.84,148.2,518.94,1506.02,2220,1998,153
6985,50.04,145.92,544.86,1497.18,2238,1999,153
6986,49.68,154.64,590.13,1584.55,2379,2000,153
6987,47.76,154.12,617.4,1584.72,2404,2001,153
6988,52.48,156.24,631.98,1619.3,2460,2002,153
6989,66.12,163.4,644.85,1631.63,2506,2003,153
6990,64.88,165.32,627.39,1655.41,2513,2004,153
6991,65.24,165.16,648.9,1666.7,2546,2005,153
6992,64.92,167,666.27,1655.81,2554,2006,153
6993,66.4,166.12,665.19,1613.29,2511,2007,153
6994,66,163.72,671.76,1564.52,2466,2008,153
6995,69.8,162.44,688.32,1514.44,2435,2009,153
6996,69.4,155.24,680.4,1462.96,2368,2010,153
6997,66.52,144.08,689.76,1430.64,2331,2011,153
6998,64.24,147.88,689.31,1436.57,2338,2012,153
6999,63.6,148.72,698.76,1488.92,2400,2013,153
7000,32.4,151.08,238.86,1294.66,1717,1961,154
7001,32.24,154.36,251.28,1314.12,1752,1962,154
7002,33.28,156.28,244.35,1357.09,1791,1963,154
7003,33.08,156.84,260.46,1367.62,1818,1964,154
7004,33.36,158.92,283.95,1380.77,1857,1965,154
7005,35.8,161,269.91,1388.29,1855,1966,154
7006,37.12,158.4,306.81,1378.67,1881,1967,154
7007,40.08,156,306.27,1377.65,1880,1968,154
7008,40.92,155.68,289.71,1381.69,1868,1969,154
7009,40.2,154,278.91,1413.89,1887,1970,154
7010,42.8,149.48,308.79,1393.93,1895,1971,154
7011,44.44,132.6,326.43,1257.53,1761,1972,154
7012,47.2,133.32,272.25,1225.23,1678,1973,154
7013,54.32,129.8,268.02,1225.86,1678,1974,154
7014,56.24,134.04,317.07,1284.65,1792,1975,154
7015,69.96,143.32,359.82,1334.9,1908,1976,154
7016,87.04,155.4,454.5,1418.06,2115,1977,154
7017,94.72,164.2,540.45,1523.63,2323,1978,154
7018,111.64,179.64,640.44,1701.28,2633,1979,154
7019,123.76,185.32,647.01,1917.91,2874,1980,154
7020,119.6,181.28,711.63,1886.49,2899,1981,154
7021,127.2,178.92,758.52,1839.36,2904,1982,154
7022,137.04,181.48,797.67,1808.81,2925,1983,154
7023,132.04,170.8,698.58,1714.58,2716,1984,154
7024,124.52,185.16,631.71,1754.61,2696,1985,154
7025,128.4,164.32,713.7,1587.58,2594,1986,154
7026,127.2,164.4,696.78,1576.62,2565,1987,154
7027,125.92,190.64,712.44,1771,2800,1988,154
7028,116.6,189.36,711.18,1731.86,2749,1989,154
7029,121.6,197.76,780.3,1767.34,2867,1990,154
7030,120.84,202,750.42,1791.74,2865,1991,154
7031,99.48,196.52,690.48,1793.52,2780,1992,154
7032,90.72,189.4,703.17,1758.71,2742,1993,154
7033,91.04,191.92,644.94,1775.1,2703,1994,154
7034,113.92,200.76,671.4,1862.92,2849,1995,154
7035,121.32,203.76,673.65,1914.27,2913,1996,154
7036,118.24,210.28,698.67,1948.81,2976,1997,154
7037,122.96,205.8,746.37,1935.87,3011,1998,154
7038,137.12,204.88,757.08,1972.92,3072,1999,154
7039,132.32,202.88,818.82,1956.98,3111,2000,154
7040,127.96,202.84,813.51,1935.69,3080,2001,154
7041,123.52,203.64,770.31,1923.53,3021,2002,154
7042,127.56,198.2,785.52,1891.72,3003,2003,154
7043,126.32,200.24,716.94,1915.5,2959,2004,154
7044,135.56,199.32,747.09,1909.03,2991,2005,154
7045,129.52,204.8,770.31,1940.37,3045,2006,154
7046,130.6,209.56,747,1958.84,3046,2007,154
7047,127.96,202.48,758.25,1925.31,3014,2008,154
7048,134.72,197,765.81,1909.47,3007,2009,154
7049,147.84,208.28,843.3,1924.58,3124,2010,154
7050,154.24,202.88,843.93,1901.95,3103,2011,154
7051,157.32,207.08,979.65,1924.95,3269,2012,154
7052,159.72,206.8,970.83,1917.65,3255,2013,154
7053,58.64,189,446.58,1595.78,2290,1961,155
7054,59.4,187.52,463.14,1601.94,2312,1962,155
7055,60.88,203.24,646.02,1716.86,2627,1963,155
7056,64.48,216.96,434.34,1822.22,2538,1964,155
7057,66.24,212.16,450.81,1778.79,2508,1965,155
7058,67.08,203.6,418.14,1741.18,2430,1966,155
7059,69.28,219.52,401.22,1745.98,2436,1967,155
7060,65.52,203.52,405.36,1692.6,2367,1968,155
7061,65.08,206.08,439.02,1645.82,2356,1969,155
7062,62.88,185.36,426.06,1519.7,2194,1970,155
7063,60.6,186.76,425.61,1514.03,2187,1971,155
7064,58.12,178.44,448.11,1469.33,2154,1972,155
7065,62.48,188.88,423.54,1561.1,2236,1973,155
7066,59.88,200.8,424.08,1577.24,2262,1974,155
7067,63.28,191.72,391.68,1557.32,2204,1975,155
7068,65.32,189.36,416.25,1532.07,2203,1976,155
7069,69.96,175.52,378.63,1438.89,2063,1977,155
7070,67.72,180.64,363.15,1471.49,2083,1978,155
7071,64.96,199.72,380.97,1543.35,2189,1979,155
7072,61.84,197.4,440.37,1482.39,2182,1980,155
7073,64.6,211.2,630.9,1520.3,2427,1981,155
7074,63,204.52,584.19,1518.29,2370,1982,155
7075,68.32,184.04,485.28,1460.36,2198,1983,155
7076,66.92,192.68,536.94,1511.46,2308,1984,155
7077,63.12,220.8,588.42,1550.66,2423,1985,155
7078,68.76,211.56,528.21,1513.47,2322,1986,155
7079,72.28,191.8,431.37,1408.55,2104,1987,155
7080,74.88,194.76,434.7,1401.66,2106,1988,155
7081,72.24,194.92,391.5,1445.34,2104,1989,155
7082,72.4,194.16,423.81,1546.63,2237,1990,155
7083,69.92,182.36,554.49,1433.23,2240,1991,155
7084,82.92,164.04,569.97,1291.07,2108,1992,155
7085,83.48,173.04,638.73,1331.75,2227,1993,155
7086,70.04,165.48,583.47,1330.01,2149,1994,155
7087,67.76,171.04,562.68,1365.52,2167,1995,155
7088,68.24,163.16,533.07,1342.53,2107,1996,155
7089,70.44,159.56,572.13,1311.87,2114,1997,155
7090,67.6,162.84,576,1300.56,2107,1998,155
7091,65.96,173.96,565.29,1348.79,2154,1999,155
7092,70.4,174.96,560.52,1358.12,2164,2000,155
7093,68.08,149.52,591.75,1364.65,2174,2001,155
7094,62.64,145.52,582.84,1353,2144,2002,155
7095,67,154.16,571.14,1430.7,2223,2003,155
7096,66.88,160.4,572.49,1448.23,2248,2004,155
7097,66.84,161.32,572.76,1436.08,2237,2005,155
7098,63.28,169.16,564.66,1512.9,2310,2006,155
7099,62.12,170.84,554.4,1554.64,2342,2007,155
7100,67.68,174.36,648.54,1548.42,2439,2008,155
7101,70,174.48,661.5,1540.02,2446,2009,155
7102,64.44,175.76,669.6,1525.2,2435,2010,155
7103,62.76,173.32,676.53,1515.39,2428,2011,155
7104,64.56,173.52,644.31,1560.61,2443,2012,155
7105,61,172.96,643.77,1578.27,2456,2013,155
7106,139.36,172.32,770.22,1668.1,2750,2006,156
7107,147.4,166.36,739.89,1660.35,2714,2007,156
7108,148.52,173.76,765.99,1633.73,2722,2008,156
7109,144.4,173.16,747.18,1695.26,2760,2009,156
7110,149.44,177.64,749.88,1648.04,2725,2010,156
7111,150.72,177.92,708.12,1696.24,2733,2011,156
7112,157.56,172.52,705.51,1681.41,2717,2012,156
7113,159.72,169.16,711.81,1687.31,2728,2013,156
7114,186.04,165.72,1113.84,1519.4,2985,1992,204
7115,175.32,168.52,985.86,1569.3,2899,1993,204
7116,177.68,146.48,1018.98,1421.86,2765,1994,204
7117,192.4,159.36,1083.06,1444.18,2879,1995,204
7118,201.16,157.48,1117.53,1560.83,3037,1996,204
7119,195.6,158.92,1093.59,1541.89,2990,1997,204
7120,198.48,151.68,1070.37,1470.47,2891,1998,204
7121,186.52,144.8,1098,1407.68,2837,1999,204
7122,180.8,126.96,1033.74,1309.5,2651,2000,204
7123,172.12,127.04,1028.16,1286.68,2614,2001,204
7124,181.64,126.92,1052.73,1269.71,2631,2002,204
7125,176.76,121.24,1063.26,1333.74,2695,2003,204
7126,175.4,134.96,1008,1382.64,2701,2004,204
7127,178.16,125.08,1093.05,1305.71,2702,2005,204
7128,26.76,129,542.07,1118.17,1816,1961,158
7129,30.16,131.84,540.99,1148.01,1851,1962,158
7130,31.08,138.04,559.26,1240.62,1969,1963,158
7131,35.28,139.32,579.15,1235.25,1989,1964,158
7132,36.2,147.92,583.29,1390.59,2158,1965,158
7133,37.76,151.76,570.6,1492.88,2253,1966,158
7134,35.36,157.32,585.18,1524.14,2302,1967,158
7135,29.52,154.6,584.73,1497.15,2266,1968,158
7136,34.08,154.4,609.84,1477.68,2276,1969,158
7137,36.08,151.44,624.6,1486.88,2299,1970,158
7138,35.08,149.12,578.16,1500.64,2263,1971,158
7139,40.92,146.96,555.75,1487.37,2231,1972,158
7140,50.68,147.24,502.65,1487.43,2188,1973,158
7141,47.36,148.36,484.65,1466.63,2147,1974,158
7142,44.92,146.6,515.07,1451.41,2158,1975,158
7143,40.16,142.56,512.28,1420,2115,1976,158
7144,39.32,146.6,503.19,1451.89,2141,1977,158
7145,38.96,145.8,494.64,1447.6,2127,1978,158
7146,42.56,143.48,482.49,1440.47,2109,1979,158
7147,44.28,137.64,557.82,1390.26,2130,1980,158
7148,46.4,134.64,563.31,1368.65,2113,1981,158
7149,39.12,137.4,564.57,1362.91,2104,1982,158
7150,36.84,130.56,508.05,1309.55,1985,1983,158
7151,33.12,130.28,516.42,1278.18,1958,1984,158
7152,31.48,130.92,515.34,1295.26,1973,1985,158
7153,30.56,135.8,546.21,1280.43,1993,1986,158
7154,29.4,134.88,550.98,1285.74,2001,1987,158
7155,28.08,131.36,518.4,1277.16,1955,1988,158
7156,27.4,134.64,514.98,1288.98,1966,1989,158
7157,28,134.24,493.29,1294.47,1950,1990,158
7158,31.76,136.32,510.75,1312.17,1991,1991,158
7159,32.32,137.12,522.9,1325.66,2018,1992,158
7160,30.28,136.08,532.17,1339.47,2038,1993,158
7161,28.4,152.24,523.08,1412.28,2116,1994,158
7162,29.36,152,542.88,1411.76,2136,1995,158
7163,28.76,158.2,560.43,1429.61,2177,1996,158
7164,29.6,162.92,565.38,1445.1,2203,1997,158
7165,27.92,162.24,481.05,1481.79,2153,1998,158
7166,26.52,156.72,433.26,1452.5,2069,1999,158
7167,29.28,143.36,411.48,1405.88,1990,2000,158
7168,26.16,152.96,409.14,1406.74,1995,2001,158
7169,30.52,157.16,446.85,1410.47,2045,2002,158
7170,33.2,154.2,430.65,1413.95,2032,2003,158
7171,42.4,153.72,464.67,1363.21,2024,2004,158
7172,44,158.16,468.36,1411.48,2082,2005,158
7173,44.76,161.28,491.85,1457.11,2155,2006,158
7174,44.52,156.04,453.15,1540.29,2194,2007,158
7175,58.04,156.4,465.75,1516.81,2197,2008,158
7176,57.6,159.56,475.83,1558.01,2251,2009,158
7177,57.8,161.24,499.05,1556.91,2275,2010,158
7178,59.76,164.68,502.65,1607.91,2335,2011,158
7179,61.88,164.52,517.68,1629.92,2374,2012,158
7180,59.48,165.04,529.56,1649.92,2404,2013,158
7181,169.48,146.52,901.26,1572.74,2790,1993,160
7182,154.24,176.56,929.61,1718.59,2979,1994,160
7183,148.4,148.4,923.76,1614.44,2835,1995,160
7184,151.44,160.84,878.31,1715.41,2906,1996,160
7185,152.72,155.12,893.43,1702.73,2904,1997,160
7186,157.2,155.76,949.32,1676.72,2939,1998,160
7187,147.92,154.96,951.3,1628.82,2883,1999,160
7188,134.4,152.04,874.62,1616.94,2778,2000,160
7189,133.2,150.84,948.06,1552.9,2785,2001,160
7190,142.52,151.92,948.06,1557.5,2800,2002,160
7191,142.52,152.48,950.22,1544.78,2790,2003,160
7192,134.16,150.88,941.49,1590.47,2817,2004,160
7193,151.24,145.24,911.7,1632.82,2841,2005,160
7194,147.8,147.6,943.92,1593.68,2833,2006,160
7195,134.08,150.92,909.81,1599.19,2794,2007,160
7196,139.68,154.04,875.34,1694.94,2864,2008,160
7197,144.16,145.96,973.8,1635.08,2899,2009,160
7198,145.32,149.72,999.54,1655.42,2950,2010,160
7199,145.48,153.16,1006.02,1636.34,2941,2011,160
7200,128.24,148.32,1034.64,1589.8,2901,2012,160
7201,139.8,150.24,1016.73,1637.23,2944,2013,160
7202,153.52,147.16,823.77,1466.55,2591,1992,161
7203,200.08,146.4,905.04,1529.48,2781,1993,161
7204,210.96,153,930.78,1545.26,2840,1994,161
7205,219.92,163.72,904.05,1619.31,2907,1995,161
7206,232.16,167.72,955.71,1692.41,3048,1996,161
7207,234.44,157.52,941.13,1593.91,2927,1997,161
7208,228.64,155.36,883.26,1577.74,2845,1998,161
7209,244.96,169.12,952.56,1695.36,3062,1999,161
7210,240.08,169.28,970.47,1676.17,3056,2000,161
7211,233.2,166.72,1038.24,1616.84,3055,2001,161
7212,228.48,166.04,1042.83,1643.65,3081,2002,161
7213,235.92,164.52,1082.88,1629.68,3113,2003,161
7214,235.48,161.76,1086.39,1674.37,3158,2004,161
7215,234.76,157.6,1058.49,1620.15,3071,2005,161
7216,227.44,165.28,1070.46,1656.82,3120,2006,161
7217,227.72,165.32,1076.4,1673.56,3143,2007,161
7218,239.84,166.8,1097.1,1652.26,3156,2008,161
7219,238.4,169.32,1096.83,1674.45,3179,2009,161
7220,232.96,168.88,1095.75,1678.41,3176,2010,161
7221,223.24,172.4,1074.96,1694.4,3165,2011,161
7222,218.76,174.28,1069.83,1697.13,3160,2012,161
7223,207.24,177.52,1075.68,1707.56,3168,2013,161
7224,61.84,127.8,341.91,1671.45,2203,1961,162
7225,68.64,126.16,355.23,1645.97,2196,1962,162
7226,69.48,126.32,361.08,1647.12,2204,1963,162
7227,74,131.76,382.68,1707.56,2296,1964,162
7228,68.4,128.72,375.3,1665.58,2238,1965,162
7229,85.12,127.68,398.52,1660.68,2272,1966,162
7230,87.24,136.36,403.11,1683.29,2310,1967,162
7231,90.12,129.44,383.4,1674.04,2277,1968,162
7232,88.68,128.68,397.8,1647.84,2263,1969,162
7233,97,131.44,410.67,1644.89,2284,1970,162
7234,101.4,123.64,415.98,1581.98,2223,1971,162
7235,97.16,124.72,410.58,1570.54,2203,1972,162
7236,97.32,123.96,409.95,1556.77,2188,1973,162
7237,100.32,121.16,484.02,1524.5,2230,1974,162
7238,97.56,120.12,479.43,1486.89,2184,1975,162
7239,102,120.04,462.96,1489,2174,1976,162
7240,97.76,122.36,455.49,1520.39,2196,1977,162
7241,103.56,123.96,436.77,1524.71,2189,1978,162
7242,101.4,122.2,507.51,1514.89,2246,1979,162
7243,103.8,123.44,467.1,1508.66,2203,1980,162
7244,85.24,122.4,447.39,1512.97,2168,1981,162
7245,105.64,123.56,500.04,1511.76,2241,1982,162
7246,101.28,123.76,493.92,1505.04,2224,1983,162
7247,98.6,129.76,450.63,1552.01,2231,1984,162
7248,98.68,130.32,475.83,1546.17,2251,1985,162
7249,98.64,130.68,434.34,1566.34,2230,1986,162
7250,89.12,131.92,431.28,1575.68,2228,1987,162
7251,85.92,132.52,423.72,1573.84,2216,1988,162
7252,101.68,128.28,437.13,1525.91,2193,1989,162
7253,84.64,121.48,409.68,1495.2,2111,1990,162
7254,84.76,128.68,425.79,1535.77,2175,1991,162
7255,73.76,129,414.36,1559.88,2177,1992,162
7256,74.28,125.08,417.51,1544.13,2161,1993,162
7257,65.76,134.36,427.14,1660.74,2288,1994,162
7258,68.88,136,533.43,1642.69,2381,1995,162
7259,81.32,136.28,421.29,1668.11,2307,1996,162
7260,86.12,145.52,433.71,1740.65,2406,1997,162
7261,80.72,145.48,435.78,1726.02,2388,1998,162
7262,69.12,142.44,406.17,1693.27,2311,1999,162
7263,58.68,149.92,404.1,1740.3,2353,2000,162
7264,54.84,145.04,409.68,1705.44,2315,2001,162
7265,62.24,149.16,436.77,1743.83,2392,2002,162
7266,58.6,149.92,432.09,1768.39,2409,2003,162
7267,62,150.88,423.9,1765.22,2402,2004,162
7268,62.24,151.76,417.51,1795.49,2427,2005,162
7269,66.72,149.96,452.16,1789.16,2458,2006,162
7270,67,151.4,427.86,1773.74,2420,2007,162
7271,66.8,150.56,429.66,1832.98,2480,2008,162
7272,67.92,150.8,434.7,1799.58,2453,2009,162
7273,66.6,153.44,438.39,1823.57,2482,2010,162
7274,74.96,157.24,460.26,1798.54,2491,2011,162
7275,69.36,157.6,422.82,1771.22,2421,2012,162
7276,69.88,155.56,423.09,1742.47,2391,2013,162
7277,94.68,188,544.77,1843.55,2671,1961,164
7278,93.32,179.56,539.01,1803.11,2615,1962,164
7279,93.52,186.88,548.46,1896.14,2725,1963,164
7280,92.92,189.24,549.18,1925.66,2757,1964,164
7281,103.44,196.12,587.34,1977.1,2864,1965,164
7282,103.52,188.8,570.87,1894.81,2758,1966,164
7283,106.04,184.88,577.35,1834.73,2703,1967,164
7284,104.6,186.92,589.41,1871.07,2752,1968,164
7285,104.04,190.04,593.73,1905.19,2793,1969,164
7286,100.4,193.44,585.54,1937.62,2817,1970,164
7287,102.16,188.84,578.07,1917.93,2787,1971,164
7288,104.52,194.76,588.15,1971.57,2859,1972,164
7289,107.96,192.56,624.78,1976.7,2902,1973,164
7290,110.84,192,589.86,1983.3,2876,1974,164
7291,113.44,191.16,580.68,2011.72,2897,1975,164
7292,107.84,188.88,575.91,1978.37,2851,1976,164
7293,105,195.76,566.37,1973.87,2841,1977,164
7294,104.52,198.56,563.22,1983.7,2850,1978,164
7295,106.24,195.8,564.12,1951.84,2818,1979,164
7296,103,197.08,572.67,1989.25,2862,1980,164
7297,103.28,191.88,574.29,1961.55,2831,1981,164
7298,103.36,202.04,579.24,2027.36,2912,1982,164
7299,101.68,194.52,595.8,1947,2839,1983,164
7300,101.44,192.84,594.54,1954.18,2843,1984,164
7301,98.32,195.56,610.47,1982.65,2887,1985,164
7302,92.96,191.32,605.07,1931.65,2821,1986,164
7303,101.96,198.76,631.35,1993.93,2926,1987,164
7304,100.24,196.28,598.68,1978.8,2874,1988,164
7305,96.92,188.72,586.44,1954.92,2827,1989,164
7306,106.44,189.6,599.76,1934.2,2830,1990,164
7307,100.52,190.88,601.11,1923.49,2816,1991,164
7308,104.52,191.64,594.18,1905.66,2796,1992,164
7309,100.56,200.08,589.05,1948.31,2838,1993,164
7310,100.4,194.36,623.79,1907.45,2826,1994,164
7311,99.4,193.92,632.52,1884.16,2810,1995,164
7312,95.72,192.96,615.87,1891.45,2796,1996,164
7313,101.12,190.8,643.41,1879.67,2815,1997,164
7314,94.72,194.84,648.45,1908.99,2847,1998,164
7315,95.16,196.52,629.64,1913.68,2835,1999,164
7316,103.96,201.44,641.34,1939.26,2886,2000,164
7317,101.52,202.8,676.98,1927.7,2909,2001,164
7318,103.4,196.08,700.38,1906.14,2906,2002,164
7319,106.08,196.72,711.09,1915.11,2929,2003,164
7320,112.48,199.2,704.34,1923.98,2940,2004,164
7321,116.56,199.16,722.61,1913.67,2952,2005,164
7322,122.44,196.48,723.87,1884.21,2927,2006,164
7323,128.6,195.56,714.42,1881.42,2920,2007,164
7324,132.88,191.84,749.97,1849.31,2924,2008,164
7325,130.68,190.84,783.36,1831.12,2936,2009,164
7326,135,194.32,774.18,1888.5,2992,2010,164
7327,137.24,196.64,754.92,1913.2,3002,2011,164
7328,142.48,195.64,761.85,1914.03,3014,2012,164
7329,145.52,195.8,752.58,1928.1,3022,2013,164
7330,23.2,204.16,133.83,1779.81,2141,1961,165
7331,22.4,201.8,129.24,1825.56,2179,1962,165
7332,26.48,197.72,129.15,1854.65,2208,1963,165
7333,25,198.36,136.89,1890.75,2251,1964,165
7334,28.52,213,148.41,1977.07,2367,1965,165
7335,28.88,218.76,153.09,2039.27,2440,1966,165
7336,29.48,233.36,164.97,2080.19,2508,1967,165
7337,32.72,246.28,182.88,2148.12,2610,1968,165
7338,35,253.04,205.11,2228.85,2722,1969,165
7339,31.32,256.16,207.54,2320.98,2816,1970,165
7340,37,263.32,227.25,2371.43,2899,1971,165
7341,45.52,266.16,228.6,2434.72,2975,1972,165
7342,47.16,274.88,232.29,2503.67,3058,1973,165
